8,1024,2,with,42.5008039474
8,1024,2,with,42.3256120682
8,1024,2,with,42.7116699219
8,1024,2,with,47.2203800678
8,1024,2,with,54.9409220219
8,1024,2,with,42.8533308506
8,1024,2,with,42.2574310303
8,1024,2,with,47.7774682045
8,1024,2,with,54.7739298344
8,1024,2,with,39.8665728569
8,1024,2,with,44.3282868862
8,1024,2,with,47.2330729961
8,1024,2,with,54.8835179806
8,1024,2,with,47.9587769508
8,1024,2,with,42.5421621799
8,1024,2,with,46.5950341225
8,1024,2,with,53.8143720627
8,1024,2,with,40.8821339607
8,1024,2,with,43.4453020096
8,1024,2,with,45.8506858349
8,1024,2,with,53.873925209
8,1024,2,with,39.8388710022
8,1024,2,with,43.2651469707
8,1024,2,with,46.1773250103
8,1024,2,with,54.4822769165
8,1024,2,with,42.2343890667
8,1024,2,with,43.0939610004
8,1024,2,with,46.5138680935
8,1024,2,with,55.0028648376
8,1024,2,with,43.1352651119
8,1024,2,with,43.43927598
8,1024,2,with,46.9779989719
8,1024,2,with,53.178082943
8,1024,2,with,40.1707780361
8,1024,2,with,43.3784840107
8,1024,2,with,46.7147991657
8,1024,2,with,54.2443699837
8,1024,2,with,41.3746140003
8,1024,2,with,42.9654400349
8,1024,2,with,46.6115407944
8,1024,2,with,54.2411210537
8,1024,2,with,40.7843849659
8,1024,2,with,42.7828161716
8,1024,2,with,47.13540411
8,1024,2,with,54.673691988
8,1024,2,with,41.4990079403
8,1024,2,with,42.5309040546
8,1024,2,with,47.0795121193
8,1024,2,with,53.3470590115
8,1024,2,with,42.130202055
8,2048,2,with,179.126343966
8,2048,2,with,210.619313955
8,2048,2,with,164.202306032
8,2048,2,with,169.201859951
8,2048,2,with,178.579583168
8,2048,2,with,204.724598169
8,2048,2,with,161.251976967
8,2048,2,with,167.524260044
8,2048,2,with,179.448760033
8,2048,2,with,210.864408016
8,2048,2,with,159.973218918
8,2048,2,with,173.882747889
8,2048,2,with,179.576965809
8,2048,2,with,204.206619978
8,2048,2,with,162.844188929
8,2048,2,with,172.701678038
8,2048,2,with,178.649780989
8,2048,2,with,206.634034872
8,2048,2,with,162.970056057
8,2048,2,with,166.421442032
8,2048,2,with,177.343719959
8,2048,2,with,206.452261209
8,2048,2,with,161.051222086
8,2048,2,with,172.972676039
8,2048,2,with,179.804569006
8,2048,2,with,205.338781118
8,2048,2,with,163.209783077
8,2048,2,with,169.245447874
8,2048,2,with,180.100083113
8,2048,2,with,207.645713091
8,2048,2,with,163.659664154
8,2048,2,with,170.942296982
8,2048,2,with,179.988032818
8,2048,2,with,202.518652916
8,2048,2,with,159.79066205
8,2048,2,with,169.074063063
8,2048,2,with,180.22808218
8,2048,2,with,209.329406977
8,2048,2,with,162.465053797
8,2048,2,with,170.242007017
8,2048,2,with,181.776663065
8,2048,2,with,207.270735025
8,2048,2,with,162.91018486
8,2048,2,with,172.543797016
8,2048,2,with,177.55992198
8,2048,2,with,205.954380989
8,2048,2,with,162.313750029
8,2048,2,with,168.27897191
8,2048,2,with,175.982358932
8,2048,2,with,206.166214943
16,1024,2,with,364.215608835
16,1024,2,with,391.036768198
16,1024,2,with,424.813086987
16,1024,2,with,387.843358994
16,1024,2,with,396.507732868
16,1024,2,with,392.169380903
16,1024,2,with,424.281043053
16,1024,2,with,388.97202611
16,1024,2,with,390.474394083
16,1024,2,with,383.992746115
16,1024,2,with,435.35674715
16,1024,2,with,387.041287899
16,1024,2,with,385.417239904
16,1024,2,with,382.17772913
16,1024,2,with,426.018372059
16,1024,2,with,388.761708021
16,1024,2,with,386.638713837
16,1024,2,with,389.433945179
16,1024,2,with,431.381470919
16,1024,2,with,389.761767864
16,1024,2,with,389.182099819
16,1024,2,with,386.466691017
16,1024,2,with,423.265141964
16,1024,2,with,387.257857084
16,1024,2,with,389.692893028
16,1024,2,with,385.775179863
16,1024,2,with,427.340536118
16,1024,2,with,387.033643961
16,1024,2,with,389.176707029
16,1024,2,with,388.282938957
16,1024,2,with,423.792500019
16,1024,2,with,391.27563405
16,1024,2,with,383.610127926
16,1024,2,with,387.508386135
16,1024,2,with,426.846857071
16,1024,2,with,387.990809917
16,1024,2,with,392.188714027
16,1024,2,with,383.610063076
16,1024,2,with,453.36777091
16,1024,2,with,393.260317087
16,1024,2,with,384.590167999
16,1024,2,with,380.497898817
16,1024,2,with,423.422770977
16,1024,2,with,387.766767025
16,1024,2,with,387.221463919
16,1024,2,with,388.563777208
16,1024,2,with,422.333467007
16,1024,2,with,388.974482059
16,1024,2,with,386.210433006
16,1024,2,with,387.031075954
20,1024,2,with,726.551061869
20,1024,2,with,736.469403982
20,1024,2,with,730.189444065
20,1024,2,with,732.825186014
20,1024,2,with,812.313455105
20,1024,2,with,728.574553967
20,1024,2,with,725.200305939
20,1024,2,with,727.744959831
20,1024,2,with,804.221501827
20,1024,2,with,727.457715034
20,1024,2,with,726.916247129
20,1024,2,with,729.852458
20,1024,2,with,806.12362504
20,1024,2,with,724.419264078
20,1024,2,with,724.571783066
20,1024,2,with,727.02918601
20,1024,2,with,804.756347895
20,1024,2,with,720.302292824
20,1024,2,with,724.048914909
20,1024,2,with,730.189399004
20,1024,2,with,804.513098001
20,1024,2,with,754.589678764
20,1024,2,with,721.633222103
20,1024,2,with,729.468817949
20,1024,2,with,811.761263847
20,1024,2,with,724.898825884
20,1024,2,with,733.201534033
20,1024,2,with,731.427409887
20,1024,2,with,812.650339127
20,1024,2,with,723.885859013
20,1024,2,with,725.141086817
20,1024,2,with,733.963173866
20,1024,2,with,812.812772989
20,1024,2,with,725.415699005
20,1024,2,with,729.062638044
20,1024,2,with,729.208784103
20,1024,2,with,803.853754044
20,1024,2,with,726.377696037
20,1024,2,with,725.078086138
20,1024,2,with,724.791067839
20,1024,2,with,811.595988035
20,1024,2,with,717.453883886
20,1024,2,with,726.273149967
20,1024,2,with,756.052484989
20,1024,2,with,818.690032959
20,1024,2,with,727.481593132
20,1024,2,with,720.914007902
20,1024,2,with,730.127741814
20,1024,2,with,812.240616083
20,1024,2,with,728.702018976
8,4096,2,with,888.219887972
8,4096,2,with,757.879930019
8,4096,2,with,770.205643892
8,4096,2,with,765.028764009
8,4096,2,with,842.339993954
8,4096,2,with,746.449213982
8,4096,2,with,765.927372932
8,4096,2,with,770.16479516
8,4096,2,with,846.551519156
8,4096,2,with,768.362211943
8,4096,2,with,763.256787062
8,4096,2,with,765.365952969
8,4096,2,with,843.838120937
8,4096,2,with,755.069396019
8,4096,2,with,751.474455118
8,4096,2,with,792.568258047
8,4096,2,with,843.028525829
8,4096,2,with,750.169399977
8,4096,2,with,764.40318799
8,4096,2,with,806.304416895
8,4096,2,with,850.221453905
8,4096,2,with,752.37293601
8,4096,2,with,768.25682497
8,4096,2,with,766.442201138
8,4096,2,with,854.88953495
8,4096,2,with,762.544450045
8,4096,2,with,771.906692028
8,4096,2,with,795.791488886
8,4096,2,with,843.083088875
8,4096,2,with,750.373680115
8,4096,2,with,767.134382963
8,4096,2,with,783.999012947
8,4096,2,with,835.031491995
8,4096,2,with,745.855764151
8,4096,2,with,736.156664133
8,4096,2,with,766.546706915
8,4096,2,with,845.758776188
8,4096,2,with,755.389066935
8,4096,2,with,747.913995981
8,4096,2,with,790.003623962
8,4096,2,with,859.731618881
8,4096,2,with,747.689427137
8,4096,2,with,756.7235291
8,4096,2,with,778.38977313
8,4096,2,with,855.404157877
8,4096,2,with,746.880530834
8,4096,2,with,761.021785975
8,4096,2,with,777.980308056
8,4096,2,with,846.636295795
8,4096,2,with,754.415821075
24,1024,2,with,1384.14239693
24,1024,2,with,1384.59423089
24,1024,2,with,1193.69507194
24,1024,2,with,1204.75444913
24,1024,2,with,1198.12804914
24,1024,2,with,1376.44512916
24,1024,2,with,1188.62827396
24,1024,2,with,1192.89785886
24,1024,2,with,1204.06186199
24,1024,2,with,1371.54216099
24,1024,2,with,1186.62102294
24,1024,2,with,1203.34003401
24,1024,2,with,1202.46153498
24,1024,2,with,1406.01655412
24,1024,2,with,1188.7344141
24,1024,2,with,1191.10424209
24,1024,2,with,1201.27486491
24,1024,2,with,1371.09338808
24,1024,2,with,1186.84709597
24,1024,2,with,1200.65496206
24,1024,2,with,1209.10399508
24,1024,2,with,1380.31714201
24,1024,2,with,1197.180439
24,1024,2,with,1195.01254296
24,1024,2,with,1199.80676103
24,1024,2,with,1370.27966881
24,1024,2,with,1220.71190906
24,1024,2,with,1207.23854494
24,1024,2,with,1200.88016105
24,1024,2,with,1381.30066705
24,1024,2,with,1189.98091793
24,1024,2,with,1191.51705194
24,1024,2,with,1198.935323
24,1024,2,with,1380.66595292
24,1024,2,with,1199.90253091
24,1024,2,with,1203.55089402
24,1024,2,with,1203.91882396
24,1024,2,with,1376.20668411
24,1024,2,with,1204.72371984
24,1024,2,with,1194.08762503
24,1024,2,with,1220.2467649
24,1024,2,with,1386.36167502
24,1024,2,with,1190.46338916
24,1024,2,with,1210.12436414
24,1024,2,with,1199.02712393
24,1024,2,with,1373.97757196
24,1024,2,with,1194.265975
16,2048,2,with,1303.06361794
16,2048,2,with,1256.16206598
16,2048,2,with,1345.25661588
16,2048,2,with,1409.60223389
16,2048,2,with,1663.73641682
16,2048,2,with,1222.66009283
16,2048,2,with,1312.98778892
16,2048,2,with,1416.91808987
16,2048,2,with,1658.42761016
16,2048,2,with,1244.48171902
16,2048,2,with,1294.91824389
16,2048,2,with,1411.96743798
16,2048,2,with,1682.28085589
16,2048,2,with,1246.09053802
16,2048,2,with,1302.27561903
16,2048,2,with,1397.38045502
16,2048,2,with,1651.84219313
16,2048,2,with,1272.76902699
16,2048,2,with,1315.04514885
16,2048,2,with,1420.31392312
16,2048,2,with,1661.3166101
16,2048,2,with,1228.21822596
16,2048,2,with,1324.2581408
16,2048,2,with,1432.95908785
16,2048,2,with,1656.56009388
16,2048,2,with,1230.21753716
16,2048,2,with,1279.30832696
16,2048,2,with,1420.51723504
16,2048,2,with,1647.90666389
16,2048,2,with,1237.26923394
16,2048,2,with,1307.44391203
16,2048,2,with,1423.3763988
16,2048,2,with,1653.11786103
16,2048,2,with,1230.17566013
16,2048,2,with,1301.32446623
16,2048,2,with,1425.74154711
16,2048,2,with,1652.102391
16,2048,2,with,1229.33521986
16,2048,2,with,1310.64252496
16,2048,2,with,1405.14052105
16,2048,2,with,1685.22513795
24,2048,2,with,5604.20193982
24,2048,2,with,5385.54288387
24,2048,2,with,4126.0804522
24,2048,2,with,4295.83472204
24,2048,2,with,4782.92716694
24,2048,2,with,5430.80838108
24,2048,2,with,4158.92285609
24,2048,2,with,4327.42785001
24,2048,2,with,4771.38885093
24,2048,2,with,5435.66383982
24,2048,2,with,4131.82586598
24,2048,2,with,4323.30283904
24,2048,2,with,4752.999089
8,1024,2,without,54.1515719891
8,1024,2,without,51.1286439896
8,1024,2,without,53.0590150356
8,1024,2,without,62.8819439411
8,1024,2,without,47.3440210819
8,1024,2,without,52.2602791786
8,1024,2,without,51.3254868984
8,1024,2,without,63.5504751205
8,1024,2,without,46.4990451336
8,1024,2,without,48.4697780609
8,1024,2,without,52.4844379425
8,1024,2,without,59.8528997898
8,1024,2,without,44.711922884
8,1024,2,without,46.8189821243
8,1024,2,without,50.225867033
8,1024,2,without,61.0002400875
8,1024,2,without,46.7420830727
8,1024,2,without,49.8916838169
8,1024,2,without,52.3825249672
8,1024,2,without,62.1727190018
8,1024,2,without,44.5692300797
8,1024,2,without,49.2660450935
8,1024,2,without,51.2710688114
8,1024,2,without,63.8439340591
8,1024,2,without,45.8602399826
8,1024,2,without,49.5037198067
8,1024,2,without,51.7431240082
8,1024,2,without,61.6266839504
8,1024,2,without,44.6651470661
8,1024,2,without,49.0855281353
8,1024,2,without,50.3659431934
8,1024,2,without,60.8082621098
8,1024,2,without,45.9892148972
8,1024,2,without,47.6927478313
8,1024,2,without,49.9387190342
8,1024,2,without,61.3539180756
16,1024,2,without,372.159811974
16,1024,2,without,374.051543951
16,1024,2,without,372.751763105
16,1024,2,without,408.339272976
16,1024,2,without,372.079159975
16,1024,2,without,370.612766981
16,1024,2,without,372.139276028
16,1024,2,without,409.103909016
16,1024,2,without,370.285545111
16,1024,2,without,367.574715137
16,1024,2,without,371.703532934
16,1024,2,without,411.592206955
16,1024,2,without,371.914187908
16,1024,2,without,405.901078939
16,1024,2,without,373.148589134
16,1024,2,without,406.937285185
8,2048,2,without,188.959301233
8,2048,2,without,185.040359974
8,2048,2,without,197.284113169
8,2048,2,without,203.336846113
8,2048,2,without,230.653923035
8,2048,2,without,181.890872002
8,2048,2,without,197.280771017
8,2048,2,without,209.111907959
8,2048,2,without,227.140671968
8,2048,2,without,190.223376989
8,2048,2,without,204.306055069
8,2048,2,without,204.092391014
8,2048,2,without,244.039011002
8,2048,2,without,180.151325941
8,2048,2,without,200.294987917
8,2048,2,without,199.659557104
8,2048,2,without,226.953761101
8,2048,2,without,184.945734024
8,2048,2,without,222.804525852
8,2048,2,without,206.58169508
8,2048,2,without,225.428203106
8,2048,2,without,181.447706938
8,2048,2,without,195.568403006
8,2048,2,without,204.620194912
8,2048,2,without,229.668450832
8,2048,2,without,187.109459162
8,2048,2,without,201.71370697
8,2048,2,without,211.953493118
8,2048,2,without,223.198346853
8,2048,2,without,186.874915123
8,2048,2,without,193.14982295
8,2048,2,without,204.132488966
8,2048,2,without,225.492491007
8,2048,2,without,187.817430019
8,2048,2,without,193.541716099
8,2048,2,without,198.901115179
8,2048,2,without,227.266177893
8,2048,2,without,186.21080184
8,2048,2,without,192.91130805
